Fecha,ID,NXXX,Cantidad,Precio_prod
2018/3/27,400002,554170001303,5,4887
2018/3/27,400005,554170001303,4,2909
2018!/{3-/.27,400010,554170001303,4,1410
2018/3/27,400004,554170001304,5,2692
2018/3/27,400001,554170001304,1,3980
2018/3/27,400003,554170001304,1,5938
2018/3/28,400003,554170001305,4,1484
2018/3/28,400007,554170001305,1,2565
2018/3/28,400008,55417XXXXXXX,4,8534
2018_/3/28,4XXXXX,554170001307,4,3486
2018/3/28,400010,554170001307,1,5720
2018/3/28,400004,554170001307,5,3369
2018/3/29,400010,554170001308,5,3933
2018!/{3-/.29,400003,554170001308,2,6569
2018/3/29,400009,554170001308,2,3078
2018/3/30,400006,554170001309,3,7252
2018/3/30,4XXXXX,554170001309,5,3587
2018/3/30,400009,554170001309,2,9583
2018/3/30,400005,554170001310,3,6167
2018/3/30,400002,554170001310,5,3553
2018/3/30,400003,554170001311,1,9802
2018/3/30,400006,554170001311,3,8419
2018/4/1,400005,554170001312,4,8731
2018/4/1,400006,554170001312,2,2404
2018/4/1,400004,554170001312,4,7359
2018_/4/1,400007,554170001312,1,6567
2018/4/1,400009,554170001313,1,6078
2018/4/1,400005,554170001313,1,9721
2018/4/1,400005,554170001314,5,1591
2018/4/1,4XXXXX,554170001314,1,6988
2018/4/1,400006,554170001314,4,3564
2018/4/2,400007,554170001315,1,8608
2018/4/2,400004,554170001315,3,5101
2018/4/2,400006,554170001315,3,9397
2018/4/2,400004,554170001316,5,4665
2018/4/3,4XXXXX,554170001317,3,8887
2018/4/3,400007,554170001317,3,1436
2018/4/3,400003,554170001317,1,2640
2018/4/3,400005,554170001318,3,3910
2018/4/3,4XXXXX,554170001318,1,6943
2018/4/3,400007,554170001318,3,6298
2018/4/3,400009,554170001318,2,9505
2018/4/3,400004,554170001319,5,9594
2018/4/3,400001,554170001319,4,7794
2018/4/3,400003,554170001319,4,1731
2018/4/3,400005,554170001319,4,3411
2018/4/4,400003,554170001320,3,9086
2018/4/4,400010,554170001321,5,7991
2018!/{4-/.4,400001,554170001321,4,3265
2018/4/4,400003,554170001322,3,4164
2018/4/4,400002,554170001322,5,4472
2018/4/4,400008,554170001322,5,3612
2018/4/4,400002,554170001323,2,5915
2018!/{4-/.4,400009,554170001323,4,1882
2018/4/4,400004,554170001324,1,9398
2018_/4/4,400002,554170001324,1,1597
2018/4/4,400003,554170001324,2,3677
2018/4/4,400007,554170001324,5,3434
2018/4/5,400004,554170001325,3,5849
2018/4/5,400002,554170001325,3,9738
2018/4/6,4XXXXX,554170001326,3,6999
2018/4/6,400009,554170001326,5,9610
2018_/4/6,400008,554170001327,3,1022
2018/4/6,400003,554170001327,4,7462
2018/4/6,400009,554170001328,4,8098
2018/4/6,400004,554170001328,4,8991
2018!/{4-/.6,400002,554170001328,2,1045
2018/4/6,400001,554170001329,4,7183
2018/4/6,400003,554170001329,2,1900
2018!/{4-/.6,400006,554170001329,3,1672
2018/4/6,4XXXXX,554170001329,1,9279
2018/4/6,4XXXXX,554170001330,2,7891
2018/4/6,400005,554170001330,1,2927
2018/4/6,400001,554170001330,2,7100
2018/4/7,400004,554170001331,2,5659
2018/4/7,400008,554170001331,5,3213
2018_/4/7,400007,55417XXXXXXX,4,7431
2018/4/7,400002,55417XXXXXXX,1,4978
2018_/4/7,400005,55417XXXXXXX,2,6031
2018!/{4-/.7,400003,554170001333,1,9465
2018_/4/7,400006,554170001334,5,7606
2018!/{4-/.8,400009,554170001335,1,7149
2018_/4/8,4XXXXX,554170001336,3,4350
2018/4/8,400010,554170001336,1,7852
2018/4/8,400007,554170001336,5,6722
2018/4/8,400002,55417XXXXXXX,3,3850
2018!/{4-/.8,400004,55417XXXXXXX,4,3479
2018!/{4-/.8,400005,55417XXXXXXX,5,1519
2018/4/8,400007,55417XXXXXXX,2,6820
2018/4/8,400010,554170001338,3,1665
2018!/{4-/.8,400004,554170001338,3,9207
2018/4/8,400003,554170001338,4,2549
2018/4/8,4XXXXX,554170001338,1,1270
2018/4/8,400003,554170001339,3,9274
2018/4/8,400004,554170001339,5,8496
2018/4/9,400001,554170001340,5,7551
2018/4/9,400004,554170001340,4,1703
2018/4/9,400002,554170001340,4,7262
2018/4/9,400004,554170001341,1,5907
2018!/{4-/.9,400009,554170001341,1,9893
2018!/{4-/.9,400007,554170001341,5,9749
2018/4/9,400010,554170001341,5,8252
2018/4/9,4XXXXX,554170001342,4,2273
2018/4/9,400006,554170001342,4,4588
2018/4/9,400002,554170001342,1,9033
2018/4/9,400009,554170001343,2,1062
2018/4/9,400006,554170001343,3,8955
2018/4/9,400008,554170001343,4,3973
2018/4/9,400002,554170001343,4,8826
2018/4/10,400005,554170001344,1,1563
2018/4/10,400001,554170001344,4,3092
2018_/4/10,400010,554170001344,3,8420
2018/4/10,400008,554170001345,2,9254
2018/4/10,4XXXXX,554170001345,1,2762
2018/4/10,400001,554170001346,3,2265
2018!/{4-/.10,400007,554170001346,5,2008
2018/4/10,400008,554170001346,4,5676
2018/4/10,400006,554170001346,4,6012
2018/4/11,400003,554170001347,3,3158
2018/4/11,400002,554170001347,5,4674
2018!/{4-/.11,400004,554170001347,1,1063
2018!/{4-/.11,400010,554170001348,1,2575
2018/4/11,400009,554170001348,3,1119
2018/4/12,400001,554170001349,1,7258
2018/4/12,400003,554170001349,4,7784
2018/4/12,400010,554170001349,2,4252
2018/4/12,400005,554170001349,4,1025
2018/4/12,400008,554170001350,3,3320
2018!/{4-/.12,400010,554170001351,3,4274
2018/4/12,400003,554170001351,2,7958
2018!/{4-/.12,4XXXXX,554170001351,5,4711
2018/4/12,400004,554170001352,2,5725
2018/4/13,400002,554170001353,3,6937
2018/4/13,400004,554170001353,4,9369
2018/4/13,400009,554170001354,4,8378
2018/4/13,400004,554170001354,4,3497
2018/4/13,400006,554170001354,5,5450
2018/4/13,400001,554170001354,4,1213
2018!/{4-/.14,400004,554170001355,3,4080
2018/4/14,400010,554170001355,3,1258
2018/4/14,400002,554170001355,4,5478
2018/4/14,400004,554170001356,5,9932
2018/4/14,400008,554170001357,2,4632
2018/4/14,400002,554170001358,3,2569
2018!/{4-/.14,400007,554170001358,2,2810
2018/4/14,4XXXXX,554170001358,4,7096
2018!/{4-/.15,400008,554170001359,5,4064
2018/4/15,400010,554170001359,2,9981
2018/4/15,400009,554170001360,5,8712
2018!/{4-/.16,400005,554170001361,4,1509
2018/4/16,400007,554170001362,2,4487
2018/4/16,400005,554170001362,3,1966
2018/4/16,400002,554170001362,5,2012
2018/4/16,400009,554170001362,5,6904
2018/4/17,400009,554170001363,5,3604
2018!/{4-/.17,400005,554170001363,5,2690
2018/4/17,400010,554170001363,1,3560
2018/4/17,400003,554170001363,5,2567
2018/4/17,400004,554170001364,4,9257
2018/4/17,400005,554170001364,2,1789
2018!/{4-/.17,400001,554170001364,1,5804
2018/4/17,400006,554170001364,5,2253
2018/4/17,400010,554170001365,2,1120
2018_/4/17,400005,554170001365,2,6689
2018/4/18,4XXXXX,554170001366,4,9276
2018/4/18,400002,554170001366,5,4986
2018/4/18,400007,554170001366,2,4657
2018/4/18,400005,554170001366,4,2678
2018_/4/18,400006,554170001367,4,1006
2018/4/19,400001,554170001368,2,8164
2018/4/19,400008,554170001369,1,8223
2018/4/19,400005,554170001370,1,3576
2018/4/19,400006,554170001370,2,9433
2018!/{4-/.19,400010,554170001370,1,5000
2018/4/20,400010,554170001371,4,5965
2018/4/20,400004,554170001371,3,6084
2018_/4/20,400003,554170001371,4,5278
2018/4/21,400005,554170001372,5,7688
2018/4/21,400004,554170001372,1,8568
2018/4/21,400010,554170001372,4,5941
2018/4/21,400008,554170001372,3,7693
2018_/4/21,400008,554170001373,1,8211
2018/4/21,400001,554170001373,4,1791
2018/4/21,400001,55417XXXXXXX,3,6930
2018/4/22,400001,554170001375,4,5744
2018/4/22,400007,554170001376,2,6805
2018!/{4-/.22,400010,554170001376,5,1985
2018/4/22,400008,554170001377,2,4817
2018_/4/22,400003,554170001377,1,4921
2018/4/23,4XXXXX,554170001378,4,2629
2018/4/23,400002,554170001379,5,1311
2018/4/23,4XXXXX,554170001379,4,2109
2018/4/23,400009,554170001379,5,3914
2018/4/23,400004,554170001380,5,2755
2018/4/23,400005,554170001380,2,7377
2018/4/23,400001,554170001381,4,5125
2018_/4/23,400010,554170001381,3,7099
2018/4/23,400004,554170001381,1,4407
2018/4/23,400009,554170001382,3,4007
2018/4/24,400008,554170001383,4,9655
2018!/{4-/.24,400005,554170001383,5,1672
2018/4/24,400010,554170001383,3,9323
2018/4/24,400003,554170001383,1,7028
2018/4/24,400004,554170001384,1,8861
2018/4/24,400001,554170001384,3,7463
2018/4/24,400003,554170001384,2,2886
2018_/4/24,400009,554170001384,2,4730
2018!/{4-/.25,400001,554170001385,4,7259
2018/4/25,400005,554170001385,4,2945
2018_/4/26,400003,554170001386,2,3247
2018/4/26,400010,554170001386,5,8483
2018/4/26,400010,554170001387,5,7454
2018!/{4-/.26,400001,554170001388,5,5910
2018/4/26,400008,554170001388,1,4577
2018!/{4-/.26,400010,554170001388,2,9971
2018/4/26,400003,554170001388,5,8590
2018/4/27,400008,554170001389,5,4898
2018/4/27,400002,554170001390,3,4306
2018/4/27,400010,554170001390,3,5873
2018/4/28,400007,554170001391,1,2376
2018/4/28,400009,554170001391,4,6329
2018/4/28,400003,554170001391,2,4247
2018/4/28,4XXXXX,554170001391,1,8131
2018/4/28,400003,554170001392,1,2724
2018/4/28,400010,554170001392,1,1764
2018/4/28,400006,554170001393,3,3462
2018/4/28,400002,554170001393,2,3988
2018!/{4-/.28,400003,554170001393,3,6470
2018!/{4-/.28,400007,554170001393,1,5181
2018/4/28,400007,554170001394,5,4993
2018/4/28,400005,554170001394,1,8214
2018/4/29,400004,554170001395,4,8526
2018_/4/29,4XXXXX,554170001395,2,8487
2018/4/29,400003,554170001396,2,3830
2018/4/29,400010,554170001397,1,3756
2018/4/29,400009,554170001397,4,3304
2018/4/29,400010,554170001398,2,9791
2018_/4/29,400001,554170001398,5,1016
2018/4/29,400002,554170001398,2,6009
2018/4/29,400003,554170001398,5,1215
2018/4/29,400008,554170001399,3,8899
2018/4/30,400010,554170001400,2,8732
2018/4/30,400003,554170001400,3,9459
2018/4/30,400004,554170001400,3,5031
2018/4/30,400005,55417XXXXXXX,2,1966
2018_/4/30,400010,55417XXXXXXX,5,1603
2018!/{4-/.30,400009,554170001402,3,8082
2018!/{5-/.1,400007,554170001403,5,9987
2018!/{5-/.1,400004,554170001403,5,5100
2018/5/1,400002,554170001403,5,9130
2018!/{5-/.1,400009,554170001404,4,2593
2018/5/1,400002,554170001404,4,5064
2018/5/1,400008,554170001404,5,2252
2018!/{5-/.1,4XXXXX,554170001405,4,1691
2018/5/1,400008,554170001405,5,5738
2018/5/1,400003,554170001406,2,2929
2018!/{5-/.1,400007,554170001406,2,9189
2018/5/1,400001,554170001406,2,8696
2018/5/1,400006,554170001406,5,3488
2018_/5/2,400010,554170001407,4,7053
2018/5/2,4XXXXX,554170001407,1,1997
2018/5/2,400002,554170001408,3,8702
2018/5/2,400005,554170001408,1,8424
2018/5/2,400009,55417XXXXXXX,3,2251
2018/5/3,400007,554170001410,1,4564
2018/5/3,4XXXXX,554170001410,4,3524
2018/5/3,400006,554170001410,3,4647
2018/5/3,400008,554170001410,4,1894
2018/5/3,400007,554170001411,1,9636
2018/5/3,4XXXXX,554170001411,2,3270
2018/5/3,400006,554170001411,3,2113
2018/5/3,400009,554170001411,3,2723
2018/5/4,400010,554170001412,1,2652
2018/5/4,4XXXXX,554170001412,1,6249
2018/5/4,400009,554170001412,4,5991
2018/5/4,400005,554170001413,4,6137
2018_/5/4,400008,554170001414,4,3846
2018/5/4,400010,554170001414,3,9353
2018_/5/4,400005,554170001414,2,3670
2018/5/4,4XXXXX,554170001415,4,7480
2018!/{5-/.4,400008,554170001415,5,9188
2018!/{5-/.4,400009,554170001416,1,9979
2018/5/4,400006,554170001416,1,2309
2018/5/4,400004,554170001416,5,6005
2018!/{5-/.4,400008,554170001416,3,4643
2018/5/5,400010,554170001417,3,1179
2018/5/5,400006,554170001417,4,2263
2018!/{5-/.5,400004,554170001418,4,3369
2018_/5/5,4XXXXX,554170001418,1,1536
2018/5/5,400010,554170001418,1,3965
2018/5/5,400001,554170001418,2,8626
2018/5/5,400005,554170001419,3,3632
2018/5/5,400008,554170001419,2,8002
2018/5/5,400002,554170001420,4,5414
2018/5/5,400001,554170001420,4,8277
2018_/5/5,400004,554170001420,1,1060
2018/5/5,400007,554170001420,1,9126
2018/5/6,400002,554170001421,1,9407
2018/5/6,400003,554170001421,1,6034
2018/5/6,400004,554170001422,5,4140
2018/5/6,400007,554170001422,1,1289
2018!/{5-/.6,400006,554170001422,1,5040
2018!/{5-/.6,400008,554170001422,3,6268
2018/5/6,400005,554170001423,5,5276
2018/5/7,400001,554170001424,2,9835
2018/5/7,4XXXXX,554170001424,5,5416
2018/5/7,400009,554170001425,2,9520
2018/5/7,400009,554170001426,5,3680
2018/5/7,4XXXXX,554170001426,2,4170
2018/5/8,4XXXXX,554170001427,4,4924
2018/5/8,400010,554170001427,1,7779
2018/5/8,400002,554170001427,1,9633
2018/5/8,400008,554170001428,5,7630
2018/5/8,400001,554170001428,1,2262
2018/5/8,400005,554170001428,1,1072
2018/5/8,400005,554170001429,2,2671
2018!/{5-/.8,400004,554170001429,1,7304
2018/5/8,400008,554170001429,5,2287
2018/5/8,400003,554170001429,5,2112
2018/5/8,400007,554170001430,3,6370
2018/5/8,400006,554170001430,2,2079
2018/5/8,400004,554170001430,3,1814
2018_/5/9,400010,554170001431,4,9033
2018!/{5-/.9,400005,554170001431,5,1554
2018!/{5-/.9,400003,554170001431,4,7106
2018/5/9,400006,554170001431,1,9567
2018/5/10,400009,554170001432,1,7805
2018!/{5-/.10,400008,554170001433,2,2168
2018!/{5-/.10,400005,554170001433,4,4955
2018/5/10,400006,554170001433,2,7713
2018/5/10,400009,554170001433,5,1393
2018/5/11,400008,554170001434,1,8469
2018/5/11,400004,554170001434,3,5926
2018/5/11,400006,554170001435,5,1539
2018/5/11,400004,554170001435,1,9661
2018/5/11,400007,554170001436,2,5853
2018/5/11,400006,554170001436,1,9936
2018/5/11,400004,554170001437,1,8072
2018!/{5-/.11,400005,554170001437,3,8534
2018/5/11,400007,554170001437,3,4487
2018/5/11,4XXXXX,554170001437,2,6497
2018/5/11,400001,554170001438,5,2874
2018/5/12,400006,554170001439,2,3942
2018/5/12,4XXXXX,554170001439,5,4905
2018/5/13,400002,554170001440,5,1766
2018/5/13,400008,554170001440,2,1466
2018/5/13,4XXXXX,554170001441,4,5551
2018_/5/13,400004,554170001442,2,1803
2018/5/13,4XXXXX,554170001442,2,6338
2018_/5/13,400009,554170001442,5,1739
2018/5/13,400005,554170001443,3,1951
2018_/5/13,400009,554170001443,3,7369
2018_/5/14,400003,554170001444,3,2718
2018/5/14,400008,554170001444,1,3189
2018/5/14,400001,554170001444,2,1625
2018!/{5-/.14,400005,554170001445,5,6160
2018/5/14,4XXXXX,554170001446,4,2265
2018/5/14,400007,554170001446,4,3390
2018/5/15,400006,554170001447,4,4746
2018/5/15,400004,554170001447,5,9289
2018/5/15,400010,554170001448,2,5477
2018/5/15,400002,554170001448,3,5853
2018/5/15,4XXXXX,554170001449,3,6284
2018/5/15,400010,554170001449,2,3300
2018!/{5-/.15,400003,554170001449,4,3649
2018/5/15,400007,554170001449,5,8341
2018/5/15,400003,554170001450,5,1732
2018/5/15,400007,554170001450,4,4866
2018!/{5-/.15,400004,554170001450,2,2108
2018/5/16,400002,554170001451,5,6604
2018!/{5-/.16,400006,554170001451,1,7608
2018/5/16,400008,554170001451,3,6934
2018/5/16,400007,554170001452,3,9265
2018/5/16,400009,554170001452,3,2339
2018/5/16,400006,554170001453,3,2874
2018!/{5-/.16,400005,554170001454,1,2566
2018/5/16,400008,554170001454,5,1769
2018/5/16,400001,554170001454,1,1037
2018/5/16,400005,554170001455,3,2490
2018/5/16,4XXXXX,554170001455,5,6894
2018_/5/16,400007,554170001455,5,1371
2018/5/16,400009,554170001455,3,9334
2018/5/17,4XXXXX,554170001456,5,3823
2018!/{5-/.17,400010,554170001456,4,8638
2018!/{5-/.17,400002,554170001457,4,8604
2018/5/17,400005,554170001457,3,5718
2018!/{5-/.17,4XXXXX,554170001457,2,1830
2018/5/17,400001,554170001458,4,9847
2018/5/18,400008,554170001459,2,8743
2018/5/18,400007,554170001460,4,9547
2018_/5/18,400010,554170001460,2,7108
2018/5/18,4XXXXX,554170001460,5,9610
2018/5/18,400006,554170001461,4,8018
2018/5/18,400008,554170001461,4,2522
2018/5/18,400007,554170001462,1,2367
2018_/5/18,400006,554170001462,1,7940
2018/5/18,400006,554170001463,4,5855
2018/5/18,400005,554170001463,1,3195
2018/5/19,400010,554170001464,4,6190
2018/5/19,400010,554170001465,4,2905
2018/5/19,400004,554170001465,1,4813
2018/5/19,400008,554170001466,4,9756
2018/5/19,400003,554170001466,1,8833
2018_/5/19,400006,554170001466,5,5326
2018/5/19,400004,554170001466,1,3078
2018/5/19,400005,554170001467,4,6801
2018/5/19,400007,554170001467,1,4085
2018/5/19,400002,554170001467,2,7762
2018_/5/19,400006,554170001468,1,4544
2018/5/19,400002,554170001468,5,1268
2018/5/19,400009,554170001468,2,5489
2018/5/19,400004,554170001468,5,4200
2018!/{5-/.20,400009,554170001469,2,3680
2018/5/20,400006,554170001469,3,7151
2018/5/20,400007,554170001469,5,8431
2018/5/21,400005,554170001470,5,7012
2018/5/21,400002,554170001471,3,8788
2018!/{5-/.21,400010,554170001471,4,2365
2018/5/21,4XXXXX,554170001471,3,5576
2018/5/21,400004,554170001471,2,9321
2018/5/21,400003,554170001472,5,3347
2018!/{5-/.21,400009,554170001472,2,5303
2018/5/21,400006,554170001473,3,1625
2018/5/21,400001,554170001473,5,8725
2018!/{5-/.21,400003,554170001473,3,3002
2018/5/21,400002,554170001473,5,7005
2018/5/22,4XXXXX,554170001474,4,9466
2018/5/22,400007,554170001474,4,5726
2018/5/22,400008,554170001474,3,7007
2018/5/23,400008,554170001475,4,3968
2018/5/23,400007,554170001475,4,6668
2018_/5/23,400002,554170001476,4,2436
2018/5/23,400004,55417XXXXXXX,1,9883
2018/5/23,400002,55417XXXXXXX,4,1823
2018/5/23,400005,55417XXXXXXX,5,7115
2018/5/23,400003,55417XXXXXXX,2,9919
2018/5/23,400001,554170001478,5,1417
2018/5/23,400003,554170001478,1,4750
2018_/5/24,400006,554170001479,2,9499
2018/5/24,400007,554170001480,3,3285
2018/5/24,400003,554170001481,1,2950
2018!/{5-/.24,400005,554170001481,3,5279
2018/5/24,400005,554170001482,5,9922
2018/5/24,4XXXXX,554170001482,5,9221
2018/5/24,400010,554170001483,2,6590
2018/5/24,400007,554170001483,5,9123
2018/5/24,400005,554170001483,1,2631
2018/5/24,4XXXXX,554170001483,5,2619
2018/5/25,400008,554170001484,5,6500
2018/5/25,400006,554170001485,2,6872
2018/5/25,400009,554170001486,5,4886
2018/5/25,4XXXXX,554170001486,3,6521
2018/5/25,400002,554170001486,4,4032
2018!/{5-/.25,400008,554170001486,1,8330
2018/5/25,400008,554170001487,3,8729
2018/5/26,400005,554170001488,3,4590
2018/5/26,400009,554170001488,3,3417
2018!/{5-/.26,400008,554170001488,2,4907
2018/5/27,400008,55417XXXXXXX,2,9345
2018/5/27,400004,55417XXXXXXX,2,5219
2018/5/27,400005,55417XXXXXXX,2,5635
2018/5/28,400008,554170001490,3,4008
2018/5/28,400009,554170001490,4,4184
2018/5/28,400010,554170001490,3,3047
2018!/{5-/.28,400001,554170001490,3,5612
2018/5/28,400007,554170001491,5,3940
2018_/5/28,4XXXXX,554170001491,3,8113
2018!/{5-/.28,400005,554170001491,5,3758
2018/5/28,400001,554170001491,4,1951
2018/5/28,400009,554170001492,2,8106
2018/5/28,400003,554170001492,3,7392
2018!/{5-/.28,400007,554170001492,1,7355
2018/5/28,400005,554170001493,2,2405
2018/5/28,400006,554170001493,2,5468
2018/5/28,400001,554170001493,4,7811
2018/5/28,400003,554170001493,3,1244
2018!/{5-/.28,400010,554170001494,3,4295
2018!/{5-/.28,400004,554170001494,1,9017
2018/5/28,400009,554170001494,4,5607
2018/5/28,400008,554170001494,1,7531
2018/5/29,400009,554170001495,3,2159
2018!/{5-/.29,400002,554170001495,4,3216
2018/5/29,400010,554170001496,3,2817
2018_/5/29,400003,554170001496,2,2377
2018/5/29,400009,554170001496,1,1340
2018/5/29,400008,554170001496,4,6868
2018/5/29,400006,554170001497,2,2561
2018/5/29,400008,554170001498,1,3387
2018/5/30,400007,554170001499,1,7053
2018/5/30,400002,554170001499,2,5041
2018/5/30,400005,554170001499,4,5725
2018/5/30,400009,554170001500,2,5037
2018/5/30,400006,554170001500,5,3909
2018/5/30,400003,554170001501,5,1801
2018/5/30,400004,554170001501,5,8515
2018/5/30,400001,554170001501,5,1251
2018!/{5-/.30,400003,554170001502,2,1677
2018/6/1,400009,554170001503,5,2056
2018/6/1,400008,554170001503,4,7256
2018/6/1,400009,55417XXXXXXX,5,7900
2018_/6/1,400006,554170001505,5,2389
2018/6/1,4XXXXX,554170001505,5,6260
2018/6/1,400010,554170001506,3,3559
2018/6/2,400007,554170001507,2,9093
2018/6/2,400001,554170001507,2,7499
2018/6/2,400010,554170001507,5,5771
2018/6/2,400004,554170001508,5,5524
2018/6/2,400006,554170001508,3,5155
2018!/{6-/.2,400001,554170001508,3,9849
2018/6/2,400006,554170001509,1,2394
2018/6/2,400005,554170001510,2,6384
2018/6/2,4XXXXX,554170001510,1,4284
2018/6/2,400008,554170001510,5,1981
2018!/{6-/.2,400003,554170001511,3,3177
2018/6/2,400004,554170001511,5,7803
2018/6/2,400006,554170001511,5,1337
2018/6/2,400007,554170001511,4,2543
2018_/6/3,400010,55417XXXXXXX,4,1330
2018/6/3,400004,55417XXXXXXX,4,9981
2018!/{6-/.3,400009,55417XXXXXXX,1,5889
2018/6/3,400007,55417XXXXXXX,1,3001
2018/6/4,400008,554170001513,2,5445
2018/6/4,400002,554170001513,5,5087
2018!/{6-/.4,400009,554170001513,2,9709
2018/6/4,400008,554170001514,3,3072
2018/6/4,400003,554170001514,2,6950
2018/6/4,4XXXXX,554170001514,5,8431
2018/6/4,400007,55417XXXXXXX,1,6533
2018!/{6-/.4,400002,55417XXXXXXX,5,9281
2018/6/4,400007,554170001516,5,6839
2018/6/4,400006,554170001516,3,7386
2018/6/5,400005,554170001517,4,1995
2018/6/5,400010,554170001517,5,5677
2018/6/5,400006,554170001517,3,8908
2018/6/5,4XXXXX,554170001518,3,7518
2018_/6/5,400010,554170001518,5,7560
2018/6/6,400008,554170001519,3,7390
2018!/{6-/.6,400006,554170001519,4,7591
2018_/6/6,400001,554170001519,2,6560
2018/6/7,400005,554170001520,4,8291
2018/6/7,400005,554170001521,3,5325
2018/6/7,400007,554170001521,4,8206
2018/6/7,400008,554170001521,5,3972
2018/6/7,400007,554170001522,5,1034
2018/6/7,400010,554170001522,2,6244
2018/6/7,400001,554170001523,3,6449
2018_/6/7,400004,554170001523,2,8866
2018!/{6-/.7,400002,554170001523,3,8640
2018!/{6-/.8,400005,554170001524,1,9415
2018/6/8,400010,554170001524,1,7983
2018!/{6-/.8,400002,554170001524,1,6329
2018/6/8,400006,554170001524,4,8290
2018/6/9,400008,554170001525,1,8095
2018/6/9,400006,554170001526,5,4388
2018/6/9,400005,554170001526,5,8939
2018/6/9,400001,554170001526,5,3155
2018/6/9,400003,554170001526,5,9781
2018/6/9,400007,554170001527,1,5761
2018/6/9,400006,554170001527,3,7598
2018/6/9,400001,554170001527,1,9127
2018/6/10,400001,554170001528,4,9408
2018!/{6-/.10,400004,554170001528,3,6919
2018/6/10,400008,554170001528,5,7442
2018/6/10,400007,554170001529,1,1046
2018!/{6-/.10,400010,554170001530,3,2734
2018/6/10,400003,554170001530,4,3807
2018/6/10,400006,554170001530,5,8176
2018/6/10,400002,554170001530,5,3359
2018/6/10,400010,554170001531,1,7070
2018/6/10,400008,554170001531,1,2856
2018/6/11,400008,554170001532,4,4558
2018/6/11,4XXXXX,554170001532,5,1815
2018/6/11,4XXXXX,554170001533,1,9250
2018/6/11,400001,554170001533,4,4266
2018/6/11,400002,554170001533,5,6672
2018!/{6-/.11,4XXXXX,554170001534,1,6127
2018/6/11,400003,554170001535,4,5929
2018/6/11,400008,554170001535,3,3673
2018/6/11,4XXXXX,554170001535,3,3631
2018/6/11,400001,554170001535,2,6135
2018/6/11,4XXXXX,554170001536,4,1886
2018_/6/12,400005,554170001537,3,8706
2018_/6/12,400002,554170001537,1,1021
2018!/{6-/.12,400009,554170001537,1,3531
2018/6/12,400007,554170001537,5,9133
2018/6/12,400005,554170001538,4,4586
2018/6/12,400005,554170001539,5,8515
2018_/6/12,400003,554170001539,5,7154
2018!/{6-/.12,400001,554170001539,2,4444
2018/6/12,400007,554170001539,4,7743
2018/6/13,400010,554170001540,4,8511
2018!/{6-/.13,400002,554170001540,4,6384
2018/6/13,400001,554170001540,5,4443
2018/6/13,400007,554170001540,1,5638
2018!/{6-/.14,400001,554170001541,4,1387
2018_/6/14,400005,554170001542,1,3413
2018/6/15,4XXXXX,554170001543,2,7721
2018/6/15,400002,554170001543,1,1752
2018/6/15,400006,554170001543,5,2456
2018/6/15,400009,554170001543,1,6481
2018/6/15,4XXXXX,554170001544,1,6811
2018!/{6-/.15,400003,554170001544,4,5155
2018/6/15,400009,554170001544,5,6976
2018/6/15,400005,554170001544,1,4667
2018_/6/15,400010,554170001545,1,4016
2018/6/15,400002,554170001545,3,2545
2018/6/15,400006,554170001546,3,8916
2018/6/15,400005,554170001547,5,1045
2018/6/15,400009,554170001547,3,8874
2018!/{6-/.16,400006,554170001548,3,8223
2018/6/16,400003,554170001548,3,2046
2018/6/16,400010,554170001549,4,9726
2018!/{6-/.16,400001,554170001549,5,9358
2018/6/16,400002,554170001549,4,7371
2018/6/16,400004,554170001549,3,4434
2018!/{6-/.17,400009,554170001550,3,1752
2018/6/17,400001,554170001550,5,5129
2018/6/17,400005,554170001550,1,6601
2018/6/17,4XXXXX,554170001550,1,6822
2018_/6/17,400007,554170001551,5,5383
2018/6/17,400003,554170001551,2,3893
2018!/{6-/.17,4XXXXX,554170001551,4,3317
2018_/6/17,400009,554170001552,5,3417
2018/6/17,400003,554170001553,2,5930
2018/6/17,400006,554170001553,4,6478
2018/6/17,4XXXXX,554170001553,5,2590
2018/6/17,400008,554170001553,5,9861
2018/6/18,400004,554170001554,4,6998
2018!/{6-/.18,4XXXXX,554170001554,4,9514
2018/6/18,400007,55417XXXXXXX,4,9942
2018!/{6-/.18,4XXXXX,55417XXXXXXX,4,4937
2018!/{6-/.18,400004,55417XXXXXXX,5,6140
2018/6/18,400003,55417XXXXXXX,4,5265
2018/6/18,400004,554170001556,5,1575
2018!/{6-/.18,400008,554170001556,3,5620
2018/6/18,400007,554170001556,5,5447
2018/6/18,400010,554170001556,1,9964
2018/6/18,400004,55417XXXXXXX,2,5027
2018/6/18,400010,554170001558,5,8058
2018/6/19,400009,554170001559,1,2584
2018_/6/19,400006,554170001559,5,7926
2018/6/19,4XXXXX,554170001559,4,5793
2018/6/20,400003,554170001560,4,7106
2018/6/20,400005,554170001560,5,1139
2018/6/20,400004,554170001560,5,1215
2018/6/20,400005,554170001561,2,7582
2018/6/20,400008,554170001562,5,2340
2018!/{6-/.20,400001,554170001562,5,4745
2018!/{6-/.20,4XXXXX,554170001562,4,2328
2018!/{6-/.20,400006,554170001562,2,1506
2018!/{6-/.21,400010,554170001563,4,9557
2018/6/21,400006,554170001563,2,2370
2018/6/21,400001,554170001564,5,8886
2018/6/21,400008,554170001564,2,7584
2018!/{6-/.22,400010,554170001565,1,1576
